id,filename,status,detail
238,Di Mauro 等 - 2018 - Survey on guidance navigation and control requirements for spacecraft formation-flying missions.pdf,OK,
239,19168913-8c18-4ecc-9594-540497cb83d0.pdf,OK,
240,193823bb-175e-4378-bb8d-5032a67445e0.pdf,OK,
241,195cd0b3-4297-49cc-ab83-cd05183c3ff8.pdf,OK,
242,197b22ca-d8fe-417c-bea1-327902115e27.pdf,OK,
243,1980ebf8-61b3-4a5a-bc19-cf0d78cb5b1d.pdf,OK,
244,1989db27-9ced-43bd-8115-f411c9d8f907.pdf,OK,
245,198b6a9b-99e4-445c-87a5-6016fbd33e46.pdf,OK,
246,Shouman 等 - 2019 - Output regulation control for satellite formation flying using differential drag.pdf,OK,
247,19d2d503-8e56-485e-981b-80ca70246cf2.pdf,OK,
248,19ed97f5-0407-4670-b91e-f158a277dc9d.pdf,OK,
249,19ee64b3-8161-4488-a302-f4532b1d7c98.pdf,MISSING,file does not exist
250,1a042f55-a98a-4243-b080-26d655cce6bb.pdf,OK,
251,1a1359ae-2d37-46d7-9110-ef47a824759f.pdf,OK,
252,1a24d5c4-1cba-4156-bb1d-b5a24e68fdb3.pdf,OK,
253,1a5019cf-8b8b-452c-95f3-209b7b6a53b8.pdf,OK,
254,1a80bd98-ca21-45e0-abb1-3b575d79b76f.pdf,OK,
255,1a9fbf25-b3f8-451a-ae6d-dcf58c7023bb.pdf,OK,
256,1aaa3c96-8af1-4483-aefc-370115899a5b.pdf,OK,
257,1ab3a486-a8fa-497a-8564-4a33965a6b9e.pdf,OK,
258,1ab9e77d-6d4b-4a56-a135-8e9efea2681c.pdf,OK,
259,1b35c45b-48bb-4115-bf3c-3fb1db19aa3a.pdf,OK,
260,1b3b0f50-0b04-454b-9c30-fb9052db391b.pdf,OK,
261,1b49d0e5-4b3d-4fec-bf9b-a90607646aaa.pdf,OK,
262,1b63c72d-9bc6-4c60-85eb-9718f0c63063.pdf,MISSING,file does not exist
263,1b6da117-cd2d-4869-b042-92ce1c15b003.pdf,OK,
264,1b75eeca-63c7-4916-8b85-526f48415029.pdf,OK,
265,1b8ed1dc-9957-4404-ae92-450a2f1130ee.pdf,OK,
266,1b9eb38d-b2dd-49be-9f94-a2a86f54f2d3.pdf,OK,
267,1bafdaeb-1c7a-4384-8272-f5ad5d354494.pdf,OK,
